1.162246006055976666e-02,1.549268936138894007e-02,4.390734262842036634e-03,1.573880390654345263e+00,5.790742483064125201e-01,-2.010425417793914871e-01
1.291302484157642594e-01,-2.369727607526157798e-02,9.276040365735205295e-04,8.424696298820096851e-01,2.011038529142608500e+00,9.501410625625074102e-01
1.231182627379647232e-01,-1.944770495091019402e-02,1.092200707151072189e-02,-2.706833173470369669e+00,-2.274083163037876609e+00,1.291143258246224335e+00
2.328085643751795497e-01,-2.764352705273650374e-02,3.249035900127578147e-02,-3.826370659062215684e-02,-2.421130503239072418e+00,3.644826702010241615e+00
1.631218240275652542e-01,-1.842102042949923801e-02,-2.072052545490317074e-02,1.607272010651257688e+00,2.256247270534886162e+00,1.537233420208688583e+00
2.756214754482644302e-01,-2.474870633321960001e-02,3.942733369480259237e-03,5.227109108972081142e-01,-5.235639291344204582e-02,-4.597067613168076328e+00
1.909494616566793646e-01,-1.724982639256561479e-02,6.209670467311374092e-02,1.952732104169066396e+00,1.197271373058165445e+00,-2.171095941893750325e+00
3.362598268133247803e-01,-1.602757365006257650e-02,6.669190011110201488e-03,-1.864472312097480655e+00,-3.216413050224656178e+00,1.649523977500781724e+00
2.124715567037018804e-01,-2.073978811147977885e-02,1.588500508931011204e-02,-1.892634388169655679e+00,2.600331821114913733e-02,3.448066738268714904e+00
3.095137683156106156e-01,-6.068658843093219235e-02,-2.674804787397867811e-02,-9.632880179283853650e-01,3.064367433692419596e+00,-2.247360376461873532e-01
2.125344050441224653e-01,-4.355132340075301700e-02,7.180722964127575492e-02,1.305162778150010361e+00,-1.081327420880689441e-03,-1.614740588588291947e+00
3.081952790995439173e-01,-5.821315278408367710e-02,1.087556900339675670e-02,2.225232131782588496e+00,-2.158599318846521065e-01,1.099119760241677568e+00
2.156853313395141747e-01,-1.153751861513940824e-02,-1.084036202853438935e-03,-8.712537665487650740e-01,-1.333346370403153180e+00,3.834253355390617735e+00
3.197788218173092112e-01,-7.034178153908321462e-02,5.400077837538980186e-02,4.016403204870181987e-01,2.058486323807445229e-01,2.695010082483739300e+00
3.005901510111219643e-01,-3.032691991554492539e-02,-3.658906307268189328e-02,-2.837611747216134628e+00,8.350082999433302566e-01,-3.379636999751921334e+00
1.873356884499490782e-01,-1.088737474733114663e-02,6.782138409541266233e-02,1.440239235931072503e+00,-3.430484035487478600e+00,-2.269428617119263247e+00
3.329324275923148946e-01,-9.886103437248938697e-02,-4.049285059044499535e-02,2.117662113666535895e+00,2.106410392916820307e+00,2.563109019333595473e+00
2.271637498673442224e-01,-4.904529875909025005e-02,2.919803715240149034e-02,4.932145813244923072e-01,2.773114485099132387e-01,3.891384065928672253e+00
2.973929372453270048e-01,-2.159708520553249578e-02,2.349921361895931926e-02,6.753735833793947929e-01,1.880025536543973974e+00,-7.961227243270069254e-01
