1.426816284656524658e-01,2.548854611814022064e-02,2.281220629811286926e-03,-1.123834013938903809e+00,1.235868096351623535e+00,3.748331785202026367e+00
2.132667601108551025e-02,-9.788368828594684601e-03,-2.558163367211818695e-02,8.000110387802124023e-01,1.218144059181213379e+00,1.694663286209106445e+00
1.102493703365325928e-02,-7.532287389039993286e-03,3.272123634815216064e-03,1.519817233085632324e+00,6.321632266044616699e-01,1.974135637283325195e-03
2.363479137420654297e-01,-4.742555320262908936e-03,4.129613935947418213e-02,-1.120914816856384277e+00,-1.594726443290710449e+00,-6.160475730895996094e+00
2.567064762115478516e-01,1.812652871012687683e-02,-8.328398689627647400e-03,5.004472136497497559e-01,1.786935329437255859e+00,-1.652680397033691406e+00
1.892522871494293213e-01,-3.841175138950347900e-02,-1.697742752730846405e-02,-4.226558208465576172e-01,-3.573842525482177734e+00,-2.392998456954956055e+00
2.467443943023681641e-01,-1.566777378320693970e-02,3.407226502895355225e-02,9.705390930175781250e-01,5.238713622093200684e-01,1.855616331100463867e+00
3.357775807380676270e-01,-5.239935591816902161e-02,3.866285458207130432e-02,1.902238845825195312e+00,1.337690830230712891e+00,2.836990833282470703e+00
1.968816071748733521e-01,-4.782294854521751404e-03,2.299939095973968506e-02,9.555392712354660034e-02,-2.146723419427871704e-01,-2.869644403457641602e+00
2.261405885219573975e-01,-2.009434998035430908e-02,8.841268718242645264e-04,1.161723256111145020e+00,1.381252646446228027e+00,-2.527569770812988281e+00
2.719204425811767578e-01,9.783982299268245697e-03,-1.540506258606910706e-03,-1.436020255088806152e+00,-2.178585290908813477e+00,-5.163459777832031250e-01
2.133082449436187744e-01,-3.921971656382083893e-03,3.299056366086006165e-02,-1.500672399997711182e-01,1.305806159973144531e+00,7.421170234680175781e+00
2.510605454444885254e-01,-2.322981320321559906e-02,1.456197910010814667e-02,1.258250594139099121e+00,1.147955656051635742e-01,2.694245576858520508e+00
3.053531050682067871e-01,-9.733455628156661987e-02,2.122231014072895050e-02,-8.653005957603454590e-01,-1.341536790132522583e-01,-7.200165390968322754e-01
1.897168457508087158e-01,-4.805476404726505280e-03,-1.036232523620128632e-02,-7.394961714744567871e-01,-1.699143052101135254e+00,1.557550549507141113e+00
2.774279117584228516e-01,-5.692099779844284058e-02,-2.332893386483192444e-02,-3.867683649063110352e+00,-3.103493213653564453e+00,4.768569946289062500e+00
2.100311368703842163e-01,-2.383244037628173828e-02,7.119394838809967041e-03,1.156652212142944336e+00,2.076556205749511719e+00,2.998765230178833008e+00
2.028103321790695190e-01,6.237356923520565033e-03,8.004041388630867004e-03,1.048449993133544922e+00,-1.621581912040710449e+00,-4.094501495361328125e+00
2.632665336132049561e-01,-3.478895872831344604e-02,4.424121603369712830e-02,6.973180174827575684e-02,9.735218882560729980e-01,-2.424881219863891602e+00
2.714441716670989990e-01,-2.164441160857677460e-03,1.318599935621023178e-02,2.842801213264465332e-01,-1.054571270942687988e+00,1.065964460372924805e+00
3.804289698600769043e-01,-2.258490212261676788e-02,5.328425019979476929e-02,-2.746381759643554688e-01,-2.099480777978897095e-01,2.535893201828002930e+00
1.876482665538787842e-01,-1.576461456716060638e-02,7.487185299396514893e-03,2.765100479125976562e+00,2.768798112869262695e+00,1.835954189300537109e+00
2.389340996742248535e-01,-7.911643385887145996e-02,1.615556515753269196e-02,3.850312709808349609e+00,-2.460322380065917969e+00,-3.821775913238525391e+00
1.892322301864624023e-01,-4.749823419842869043e-04,4.347217082977294922e-02,-3.931057214736938477e+00,-3.107367455959320068e-02,-2.322788715362548828e+00
3.381413221359252930e-01,2.026772312819957733e-02,8.715528994798660278e-03,-1.063304185867309570e+00,-2.582684040069580078e+00,5.091487884521484375e+00
2.569900453090667725e-01,-6.737449765205383301e-02,5.916009843349456787e-02,3.883429616689682007e-02,2.772534370422363281e+00,1.497711658477783203e+00
2.976717948913574219e-01,-1.949327811598777771e-02,3.535991162061691284e-02,-4.553582966327667236e-01,-3.146185874938964844e-01,-3.709116578102111816e-01
2.656840384006500244e-01,-2.329246699810028076e-02,2.617869526147842407e-02,1.388811230659484863e+00,1.685122489929199219e+00,3.206962049007415771e-01
2.272893637418746948e-01,-2.743382193148136139e-02,-5.618678033351898193e-02,-1.345753431320190430e+00,-1.508279681205749512e+00,-7.696537971496582031e-01
2.470859289169311523e-01,-2.728412160649895668e-03,3.360067307949066162e-02,-8.673071861267089844e-01,-4.335684180259704590e-01,1.871483087539672852e+00
2.955045104026794434e-01,-1.257603336125612259e-02,-1.393759436905384064e-02,1.182695627212524414e+00,1.017589092254638672e+00,9.523237943649291992e-01
3.123787641525268555e-01,-4.536146298050880432e-03,-1.039486192166805267e-02,-2.197434902191162109e-01,-2.686862349510192871e-01,-3.116810083389282227e+00
2.774090766906738281e-01,-1.609848253428936005e-02,8.558137342333793640e-03,1.246054768562316895e+00,3.983618736267089844e+00,-2.663199663162231445e+00
3.128729462623596191e-01,1.719032041728496552e-02,-1.156033389270305634e-02,-1.707161545753479004e+00,-4.077390670776367188e+00,1.356439590454101562e+00
