5.050942482550189322e-02,-1.564232726674172694e-02,9.732410818343788933e-03,-5.560737860554010314e-01,7.739099180482843510e-01,2.356823719967543751e-01
1.501581083555254825e-01,3.557436643926141506e-02,-2.384063623558422759e-02,-5.577616729134299289e-01,6.343959878413162334e-01,7.135279849310101064e-01
1.185569130436188723e-01,3.198394835509758144e-02,2.188447459898690273e-02,-1.046767576096578750e-01,-1.575937954331208868e+00,-1.711308349459532696e+00
2.112185127561510556e-01,6.216737907998533957e-02,-2.930304964520675376e-02,5.342264570142979396e-01,-2.426700612963477166e-01,-2.867310005063841150e+00
1.415799299966905567e-01,2.648753451294780237e-02,-3.709683590668584607e-02,-3.197544122449759163e-01,1.713069206268660549e+00,-7.042993282140097566e-01
2.710583508607796732e-01,3.834037251247424116e-04,-4.067410266326246249e-02,-9.419081941949557502e-01,-1.070907128128695929e+00,1.694950086329677585e+00
1.731199017968982901e-01,-1.260382276710769744e-03,2.432315236258070223e-02,-1.516107180568895041e+00,-1.613556744766404538e+00,-1.095390530080596392e+00
2.607485740500865568e-01,2.844376492862846217e-02,-3.859016294561554150e-02,2.931761757839972948e-01,7.415733495519195584e-01,2.963208268787828281e+00
1.857242945111268195e-01,3.393342426491935404e-02,5.687755163692051474e-02,5.300015403231272515e+00,-7.282132931437574896e-01,1.896706973556408604e+00
3.509974420700081588e-01,-6.330893280077451446e-03,-2.942676786097364605e-02,-4.945307753792795857e-01,6.754662362762633432e-01,-5.667400977766423154e+00
1.973242269428605589e-01,1.995337256077334143e-02,-1.713595902969658469e-02,-9.842121967229355839e-01,-2.569146905700045558e+00,2.352924977391436023e+00
3.124398801152312721e-01,2.612434835023347279e-02,-6.008265398744883079e-03,-3.532811536098191763e+00,-1.984398590742462387e+00,2.302893767431355876e+00
2.931066996296181060e-01,3.648352133426113753e-02,-7.887183308800127524e-02,2.609540372178059120e-01,-4.739691835772659734e-01,3.060640702820897729e+00
1.689915260217844661e-01,-1.208252811082272810e-02,5.335398679720104731e-02,7.187265880675428598e-01,-4.986876101881693168e-01,-2.422238299733647793e+00
1.596320197423217735e-01,-7.107662567836542378e-03,-5.895460126790968980e-02,-9.240555022251809580e-01,1.613903707345205163e+00,-6.557891390843709756e-01
7.511316403959078514e-02,1.511941341334699374e-03,-4.578425620317350120e-03,-2.349388901590531986e-01,1.888707756084858858e+00,3.123480410805833607e+00
3.485700505667210791e-02,-1.820484469810436032e-02,-4.357379706356795390e-02,1.017468983838524688e+00,1.378485512081846220e+00,1.318612537815054164e+00
2.702748397742249509e-02,-1.145986500867680891e-02,-4.674740710861796655e-03,1.143969130999600570e-01,-8.352638680811609595e-02,2.142439279530771734e-01
9.139254840783861411e-02,-7.756436831979893198e-03,-2.798643866884198417e-02,1.344466545861334072e+00,2.636909909926039131e+00,1.312286075182291123e+00
